date,time,software/module,type_log,Interface_Descriptor,type
14-05-2009,09:58:21,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,descriptions
14-05-2009,09:58:22,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
14-05-2009,10:00:01,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
14-05-2009,10:00:01,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
14-05-2009,10:05:44,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
14-05-2009,10:05:44,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
14-05-2009,10:10:42,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
14-05-2009,10:10:42,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
14-05-2009,10:15:08,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
14-05-2009,10:15:08,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
14-05-2009,10:15:22,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,summary
14-05-2009,10:15:22,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,terse
14-05-2009,10:15:28,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,terse
14-05-2009,10:15:28,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,lo#
14-05-2009,10:15:28,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
14-05-2009,10:15:29,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
14-05-2009,10:15:30,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,descriptions
14-05-2009,10:15:31,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
14-05-2009,10:15:57,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,extensive
14-05-2009,10:15:57,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
14-05-2009,10:20:04,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
14-05-2009,10:20:04,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
14-05-2009,10:25:48,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
14-05-2009,10:25:48,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
14-05-2009,10:30:04,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
14-05-2009,10:30:04,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
14-05-2009,10:35:17,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
14-05-2009,10:35:17,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
14-05-2009,10:40:39,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
14-05-2009,10:40:40,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
14-05-2009,10:45:18,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
14-05-2009,10:45:19,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
14-05-2009,10:50:13,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
14-05-2009,10:50:13,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
14-05-2009,10:55:23,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
14-05-2009,10:55:24,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
14-05-2009,11:00:03,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
14-05-2009,11:00:03,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
14-05-2009,11:05:12,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
14-05-2009,11:05:12,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
14-05-2009,11:10:27,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
14-05-2009,11:10:27,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
14-05-2009,11:12:25,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,ge-##/#/#
14-05-2009,11:12:26,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,xe-#/#/#
14-05-2009,11:12:26,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,xe-#/#/#
14-05-2009,11:12:27,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,xe-#/#/#
14-05-2009,11:12:27,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,xe-##/#/#
14-05-2009,11:12:27,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,xe-##/#/#
14-05-2009,11:12:28,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,xe-##/#/#
14-05-2009,11:12:28,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,xe-##/#/#
14-05-2009,11:12:29,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,xe-#/#/#
14-05-2009,11:12:29,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,xe-#/#/#
14-05-2009,11:12:29,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,xe-#/#/#
14-05-2009,11:12:30,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,xe-#/#/#
14-05-2009,11:12:30,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,xe-#/#/#
14-05-2009,11:15:09,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
14-05-2009,11:15:09,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
14-05-2009,11:20:13,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
14-05-2009,11:20:13,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
14-05-2009,11:25:33,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
14-05-2009,11:25:33,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
14-05-2009,11:30:04,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
14-05-2009,11:30:05,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
14-05-2009,11:35:09,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
14-05-2009,11:35:10,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
14-05-2009,11:40:41,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
14-05-2009,11:40:41,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
14-05-2009,11:44:54,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
14-05-2009,11:44:54,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
14-05-2009,11:50:03,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
14-05-2009,11:50:03,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
14-05-2009,11:55:31,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
14-05-2009,11:55:32,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
14-05-2009,12:00:09,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
14-05-2009,12:00:10,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
14-05-2009,12:05:01,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
14-05-2009,12:05:01,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
14-05-2009,12:10:39,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
14-05-2009,12:10:40,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
14-05-2009,12:15:15,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
14-05-2009,12:15:16,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
14-05-2009,12:20:05,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
14-05-2009,12:20:06,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
14-05-2009,12:25:42,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
14-05-2009,12:25:42,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
14-05-2009,12:30:04,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
14-05-2009,12:30:04,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
14-05-2009,12:35:27,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
14-05-2009,12:35:27,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
14-05-2009,12:40:34,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
14-05-2009,12:40:34,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
14-05-2009,12:44:37,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
14-05-2009,12:44:37,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
14-05-2009,12:50:12,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
14-05-2009,12:50:12,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
14-05-2009,12:55:17,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
14-05-2009,12:55:17,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
14-05-2009,13:00:05,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
14-05-2009,13:00:05,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
14-05-2009,13:05:34,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
14-05-2009,13:05:35,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
14-05-2009,13:10:45,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
14-05-2009,13:10:45,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
14-05-2009,13:15:08,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
14-05-2009,13:15:09,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
14-05-2009,13:20:10,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
14-05-2009,13:20:11,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
14-05-2009,13:25:01,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
14-05-2009,13:25:02,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
14-05-2009,13:30:03,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
14-05-2009,13:30:04,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
14-05-2009,13:35:03,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
14-05-2009,13:35:03,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
14-05-2009,13:40:44,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
14-05-2009,13:40:45,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
14-05-2009,13:45:39,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
14-05-2009,13:45:39,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
14-05-2009,13:50:03,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
14-05-2009,13:50:04,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
14-05-2009,13:55:09,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
14-05-2009,13:55:10,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
14-05-2009,14:00:05,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
14-05-2009,14:00:05,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
14-05-2009,14:05:12,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
14-05-2009,14:05:12,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
14-05-2009,14:05:26,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,ge-##/#/#
14-05-2009,14:05:27,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,xe-#/#/#
14-05-2009,14:05:28,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,xe-#/#/#
14-05-2009,14:05:28,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,xe-#/#/#
14-05-2009,14:05:28,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,xe-##/#/#
14-05-2009,14:05:29,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,xe-##/#/#
14-05-2009,14:05:29,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,xe-##/#/#
14-05-2009,14:05:30,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,xe-##/#/#
14-05-2009,14:05:31,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,xe-#/#/#
14-05-2009,14:05:31,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,xe-#/#/#
14-05-2009,14:05:33,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,xe-#/#/#
14-05-2009,14:05:33,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,xe-#/#/#
14-05-2009,14:05:34,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,xe-#/#/#
14-05-2009,14:10:40,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
14-05-2009,14:10:40,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
14-05-2009,14:15:07,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
14-05-2009,14:15:07,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
14-05-2009,14:20:03,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
14-05-2009,14:20:03,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
14-05-2009,14:25:55,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
14-05-2009,14:25:55,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
14-05-2009,14:29:58,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
14-05-2009,14:29:58,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
14-05-2009,14:35:26,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
14-05-2009,14:35:26,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
14-05-2009,14:40:39,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
14-05-2009,14:40:39,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
14-05-2009,14:45:02,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
14-05-2009,14:45:02,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
14-05-2009,14:50:13,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
14-05-2009,14:50:14,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
14-05-2009,14:55:35,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
14-05-2009,14:55:35,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
14-05-2009,15:00:04,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
14-05-2009,15:00:05,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
14-05-2009,15:05:09,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
14-05-2009,15:05:09,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
14-05-2009,15:10:40,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
14-05-2009,15:10:40,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
14-05-2009,15:15:09,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
14-05-2009,15:15:09,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
14-05-2009,15:20:11,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
14-05-2009,15:20:12,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
14-05-2009,15:25:41,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
14-05-2009,15:25:41,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
14-05-2009,15:30:04,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
14-05-2009,15:30:04,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
14-05-2009,15:35:17,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
14-05-2009,15:35:17,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
14-05-2009,15:40:33,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
14-05-2009,15:40:33,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
14-05-2009,15:45:09,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
14-05-2009,15:45:09,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
14-05-2009,15:50:04,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
14-05-2009,15:50:04,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
14-05-2009,15:55:18,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
14-05-2009,15:55:18,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
14-05-2009,16:00:03,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
14-05-2009,16:00:03,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
14-05-2009,16:05:16,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
14-05-2009,16:05:17,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
14-05-2009,16:10:34,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
14-05-2009,16:10:34,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
14-05-2009,16:15:16,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
14-05-2009,16:15:17,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
14-05-2009,16:20:03,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
14-05-2009,16:20:03,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
14-05-2009,16:25:01,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
14-05-2009,16:25:01,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
14-05-2009,16:30:09,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
14-05-2009,16:30:09,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
14-05-2009,16:35:17,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
14-05-2009,16:35:18,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
14-05-2009,16:40:40,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
14-05-2009,16:40:40,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
14-05-2009,16:45:02,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
14-05-2009,16:45:03,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
14-05-2009,16:50:05,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
14-05-2009,16:50:05,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
14-05-2009,16:55:23,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
14-05-2009,16:55:24,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
14-05-2009,17:00:09,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
14-05-2009,17:00:09,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
14-05-2009,17:05:08,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
14-05-2009,17:05:09,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
14-05-2009,17:05:51,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,ge-##/#/#
14-05-2009,17:05:52,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,xe-#/#/#
14-05-2009,17:05:52,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,xe-#/#/#
14-05-2009,17:05:53,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,xe-#/#/#
14-05-2009,17:05:54,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,xe-##/#/#
14-05-2009,17:05:55,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,xe-##/#/#
14-05-2009,17:05:55,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,xe-##/#/#
14-05-2009,17:05:56,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,xe-##/#/#
14-05-2009,17:05:57,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,xe-#/#/#
14-05-2009,17:05:57,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,xe-#/#/#
14-05-2009,17:05:58,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,xe-#/#/#
14-05-2009,17:05:58,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,xe-#/#/#
14-05-2009,17:05:59,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,xe-#/#/#
14-05-2009,17:10:39,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
14-05-2009,17:10:39,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
14-05-2009,17:14:52,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
14-05-2009,17:14:52,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
14-05-2009,17:20:06,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
14-05-2009,17:20:06,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
14-05-2009,17:25:32,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
14-05-2009,17:25:32,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
14-05-2009,17:30:04,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
14-05-2009,17:30:04,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
14-05-2009,17:35:00,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
14-05-2009,17:35:00,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
14-05-2009,17:40:40,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
14-05-2009,17:40:40,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
14-05-2009,17:45:10,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
14-05-2009,17:45:10,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
14-05-2009,17:50:11,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
14-05-2009,17:50:11,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
14-05-2009,17:55:26,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
14-05-2009,17:55:27,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
14-05-2009,18:00:05,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
14-05-2009,18:00:05,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
14-05-2009,18:05:17,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
14-05-2009,18:05:17,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
14-05-2009,18:10:40,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
14-05-2009,18:10:40,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
14-05-2009,18:15:02,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
14-05-2009,18:15:02,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
14-05-2009,18:20:04,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
14-05-2009,18:20:04,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
14-05-2009,18:25:01,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
14-05-2009,18:25:01,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
14-05-2009,18:30:04,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
14-05-2009,18:30:04,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
14-05-2009,18:35:07,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
14-05-2009,18:35:07,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
14-05-2009,18:40:39,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
14-05-2009,18:40:40,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
14-05-2009,18:45:08,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
14-05-2009,18:45:08,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
14-05-2009,18:50:11,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
14-05-2009,18:50:12,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
14-05-2009,18:55:32,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
14-05-2009,18:55:32,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
14-05-2009,19:00:05,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
14-05-2009,19:00:05,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
14-05-2009,19:05:20,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
14-05-2009,19:05:20,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
14-05-2009,19:10:40,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
14-05-2009,19:10:40,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
14-05-2009,19:15:24,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
14-05-2009,19:15:24,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
14-05-2009,19:20:11,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
14-05-2009,19:20:11,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
14-05-2009,19:25:40,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
14-05-2009,19:25:40,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
14-05-2009,19:30:04,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
14-05-2009,19:30:04,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
14-05-2009,19:35:19,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
14-05-2009,19:35:19,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
14-05-2009,19:40:40,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
14-05-2009,19:40:40,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
